2.0,0.104375,0.18621,0.057499999999999996,0.094746
2.0,0.3721875,0.5867725,0.11937500000000001,0.33677300000000004
2.0,0.4921875,0.12335849999999998,0.024375000000000036,0.030957
2.0,0.50625,0.128518,0.016250000000000042,0.02439000000000001
2.0,0.5196875000000001,0.150563,0.020625000000000004,0.019699999999999995
2.0,0.6675,0.5483115000000001,0.20875,0.430581
2.0,0.5909375,0.0989685,0.016874999999999973,0.030957000000000012
2.0,0.835,0.15384599999999998,0.04125000000000001,0.08255199999999999
2.0,0.8334375,0.08771100000000001,0.024374999999999925,0.08536600000000001
2.0,0.8978125,0.183865,0.07937499999999997,0.36773
2.0,0.9253125,0.0825515,0.01937500000000003,0.009381
2.0,0.925,0.10084399999999999,0.011249999999999982,0.023452000000000015
2.0,0.9728125000000001,0.10506599999999999,0.03937500000000005,0.08817999999999998
