0.0,0.39749999999999996,0.7697,0.19624999999999998,0.45872400000000013
0.0,0.509375,0.8006565000000001,0.40625,0.39681100000000014
0.0,0.6528125,0.7598500000000001,0.693125,0.47842400000000007
0.0,0.370625,0.47420249999999997,0.05499999999999999,0.20544099999999993
0.0,0.543125,0.686679,0.08499999999999996,0.234522
0.0,0.6446875000000001,0.7012195000000001,0.229375,0.2823650000000001
0.0,0.593125,0.616323,0.04875000000000007,0.15572200000000003
0.0,0.629375,0.5848964999999999,0.050000000000000044,0.10037499999999999
0.0,0.848125,0.7678235000000001,0.3025,0.462477
0.0,0.753125,0.664634,0.06375000000000008,0.17542199999999997
