2.0,0.106875,0.2974505,0.044999999999999984,0.06232300000000002
2.0,0.159375,0.4527855,0.009999999999999981,0.017941000000000096
2.0,0.2975,0.3498585,0.036250000000000004,0.040605
2.0,0.3815625,0.45231350000000003,0.009374999999999967,0.009443000000000035
2.0,0.4253125,0.164306,0.029374999999999984,0.020774000000000015
2.0,0.480625,0.45231350000000003,0.0050000000000000044,0.005664999999999976
2.0,0.4878125,0.46033999999999997,0.00687500000000002,0.017942000000000013
2.0,0.524375,0.4612845,0.01749999999999996,0.016052999999999984
2.0,0.53375,0.4390935,0.006249999999999978,0.016996999999999984
2.0,0.568125,0.4419265,0.007500000000000062,0.015108999999999984
2.0,0.579375,0.4513695,0.0050000000000000044,0.003776999999999975
2.0,0.5956250000000001,0.43531600000000004,0.006249999999999978,0.01322000000000001
2.0,0.618125,0.4551465,0.0050000000000000044,0.007555000000000034
