0.0,0.0228125,0.1729115,0.045625,0.16471500000000003
0.0,0.063125,0.49414500000000006,0.12625,0.7462920000000001
0.0,0.1546875,0.566354,0.265625,0.8657300000000001
0.0,0.12937500000000002,0.197892,0.10500000000000001,0.16315400000000002
0.0,0.2553125,0.2107725,0.05937499999999998,0.20608900000000002
0.0,0.38656250000000003,0.4348165,0.18937500000000002,0.836847
0.0,0.4465625,0.5519130000000001,0.30937499999999996,0.8852460000000001
0.0,0.5184375,0.25917250000000003,0.08812500000000001,0.20452700000000004
0.0,0.624375,0.555035,0.15625,0.802498
0.0,0.8140625,0.5363000000000001,0.171875,0.6932080000000002
