2.0,0.036875000000000005,0.449812,0.0325,0.02345200000000003
2.0,0.04875,0.7973735,0.05375,0.07879900000000006
2.0,0.059062500000000004,0.448874,0.020625000000000004,0.02157600000000004
2.0,0.080625,0.790338,0.0525,0.11163200000000006
2.0,0.1059375,0.5778615,0.019375000000000003,0.03189500000000001
2.0,0.2334375,0.445122,0.010624999999999996,0.02908000000000005
2.0,0.2659375,0.563321,0.02937500000000004,0.027204000000000006
2.0,0.2584375,0.458724,0.00687500000000002,0.016885999999999957
2.0,0.33406250000000004,0.59334,0.019374999999999976,0.02157599999999993
2.0,0.35343749999999996,0.5797375,0.01687500000000003,0.01688500000000004
2.0,0.3621875,0.3836775,0.014375000000000027,0.028142999999999974
2.0,0.3796875,0.5952154999999999,0.02562500000000001,0.032833
2.0,0.4584375,0.580675,0.024375000000000036,0.022514000000000034
2.0,0.5178125,0.588649,0.12187500000000001,0.20168799999999998
2.0,0.5084375,0.5750470000000001,0.01937499999999992,0.022514000000000034
2.0,0.5646875,0.586773,0.016874999999999973,0.027204000000000006
2.0,0.6103125,0.580675,0.02312499999999995,0.022514000000000034
2.0,0.6390625000000001,0.5666045,0.021874999999999978,0.009380999999999973
2.0,0.6415625,0.586773,0.014375000000000027,0.02345200000000003
2.0,0.8015625,0.5741085,0.021874999999999978,0.02814300000000003
2.0,0.829375,0.5863035000000001,0.01749999999999996,0.011256999999999961
2.0,0.8409375,0.5952155,0.030624999999999902,0.014070999999999945
2.0,0.8771875,0.5825515,0.01937499999999992,0.018761000000000028
2.0,0.8790625000000001,0.5895870000000001,0.020625000000000004,0.01782399999999995
2.0,0.9228125,0.5825515,0.015625,0.018761000000000028
2.0,0.9271875,0.6144465,0.024374999999999925,0.020637000000000016
2.0,0.9759375,0.5942775,0.026874999999999982,0.027204999999999924
